15.472	15.77	15.71	15.249	14.624	14.262	14.354	14.825	15.382	15.41	14.042	9.9158	4.1694	0.92547	0.17345	0.035518	0.024865	0.015356	0.039944	0.43013	2.7742	8.865	13.961	15.627	14.924	10.474	3.0565	0.22242	0.034784	0.0026932	0.015936	0.0044483	0.0031471	0.022231	0.0092571	0.00046943	0.51778	4.4668	11.827	15.497	16.137	15.959	15.516	14.907	14.459	14.133	14.104	14.304	14.794	15.324	15.736	15.945	15.711	14.774	12.747	10.022	7.4202	5.3407	3.9407	3.0662	2.4957	2.2174	2.0303	1.7881	1.3645	0.89084	0.48517	0.15713	0.043566	0.028504	0.026127	0.0073584	0.011568	0.041355	0.0035726	0.01625	0.0011237	0.079309	0.33124	1.0219	2.826	6.2295	10.257	13.372	15.087	15.757	15.819	15.277	14.625	14.407	14.594	15.26	15.726	15.707	14.533	11.895	7.8346	4.0546	1.8762	1.1052	0.94205	1.3754	3.0441	6.9837	11.756	14.712	15.568	15.646	15.618	15.803	15.824	15.467	14.418	12.438	9.9218	7.9047	6.8323	6.9323	8.1525	10.399	12.942	14.486	14.907	14.56	14.103	14.067	14.361	14.824
11.371	13.246	14.652	15.474	15.825	15.874	15.87	15.861	15.832	14.83	11.05	4.6766	0.8632	0.099756	0.042667	0.0071518	0.029466	0.03693	0	0.055052	0.69067	4.7119	11.745	15.101	15.306	12.385	5.8118	0.90717	0.06602	0.014116	0.024402	0.00046585	0.020699	0.0065494	0.013889	0.15213	1.6401	7.6499	13.541	15.532	15.344	14.207	12.784	11.936	11.996	12.771	14.076	15.074	15.676	15.905	15.898	15.494	14.336	11.071	6.483	2.8381	1.1888	0.59072	0.33845	0.2175	0.14104	0.10115	0.094247	0.090274	0.016396	0.0022257	0.034899	0.031756	0.010349	0.00072482	0.01036	0.0075134	0.027587	0.0017003	0.10324	0.3463	0.72555	1.5601	3.4304	6.4848	9.9716	12.855	14.809	15.827	16.094	15.437	13.981	11.779	9.8403	9.2718	10.154	12.224	14.265	15.546	15.834	15.326	13.712	11.306	8.8233	7.1902	6.8299	7.6632	9.7175	11.983	13.487	13.83	13.251	12.831	12.922	13.551	14.42	15.137	15.456	15.278	14.609	13.862	13.297	13.239	13.792	14.38	14.452	13.472	11.52	9.4053	8.0785	7.6863	8.1565	9.4822
3.5055	6.3295	9.6548	12.825	14.911	15.773	16.042	15.993	15.559	13.238	7.1677	1.4275	0.14683	0.018973	0.030563	0.0054547	0.013905	0.015836	0.024974	0.0024634	0.18354	2.2089	9.3296	14.506	15.635	14.309	9.7953	3.4743	0.57352	0.11509	0.038176	0.0050657	0.020941	0.018437	0.14133	1.0431	5.0229	11.205	14.484	14.64	12.605	9.1812	6.1628	4.7482	4.9299	6.6375	9.6805	12.864	14.982	15.704	15.592	14.679	11.561	5.6062	1.4703	0.29004	0.062519	0.025581	0.029281	0	0.061417	0.020012	0.016521	0.017966	0.043955	0.02724	0	0.013015	0.012549	0.050911	0.032279	0.067412	0.26965	0.83832	1.8207	3.618	5.9801	8.4927	10.869	13.109	14.736	15.718	16.041	15.909	15.042	12.647	8.63	4.7747	2.5497	2.0938	2.8251	5.4015	9.3723	13.178	15.394	16.061	15.893	15.226	14.249	13.449	13.139	13.47	13.64	12.808	10.764	8.3984	6.6269	5.8564	5.9779	7.0044	8.9305	11.435	13.732	15.182	15.652	15.71	15.527	15.404	15.365	14.735	12.724	8.8388	4.715	2.2485	1.3423	1.1489	1.3654	2.0406
0.29057	0.9344	2.681	6.667	11.452	14.451	15.635	15.979	15.098	11.336	4.0524	0.43884	0	0.012076	0	0.010448	0.0032932	0.0019082	0.023168	0.007204	0.037092	1.1786	7.4606	13.714	15.582	15.336	13.236	8.7898	3.887	1.2637	0.53264	0.28816	0.30405	0.53817	1.6408	4.9236	10.23	13.795	14.417	12.027	7.1052	2.649	0.92996	0.54545	0.54291	1.1127	3.1537	7.7702	12.626	15.035	15.401	13.683	8.4017	2.0815	0.23236	0.042152	0.011376	0.024781	0.00015835	0.0023359	0.0024005	0.041604	0.03584	0.011168	0	0.0057258	0.0044065	0.042359	0.033802	0.12732	0.50194	1.5042	3.4933	6.371	9.1453	11.425	13.247	14.384	15.111	15.575	15.839	15.925	15.801	15.136	12.572	7.3728	2.5224	0.62209	0.20238	0.17246	0.22886	0.78195	2.8416	7.5419	12.502	15.135	16.182	16.147	15.736	15.457	15.323	14.999	13.48	9.6143	4.7492	1.8505	0.9128	0.69737	0.71557	1.0177	1.8986	4.3194	8.275	12.325	14.739	15.772	15.954	15.82	15.358	13.58	8.9368	3.2772	0.73929	0.15408	0.01302	0.033484	0.020136	0.11338
0	0.069873	0.23957	1.5495	5.9289	11.862	15.03	15.859	14.864	10.182	2.6213	0.17199	0.0094735	0.0032464	0.01075	0.0035596	0.0033576	0	0.050415	0.025654	0.015863	0.84707	6.5498	13.193	15.536	15.779	15.099	13.427	10.457	7.1523	4.7038	3.4865	3.4825	4.7346	7.5146	11.085	13.886	14.884	13.245	8.0343	2.2046	0.30836	0.052815	0.028228	0.02062	0.091141	0.42232	2.6861	8.8181	13.739	15.007	12.918	6.3728	0.86577	0.050691	0.01531	0	0.014312	0.0060384	0	0	0.016461	0.022834	0.012037	0.014945	0.025684	0.017888	0.11635	0.50182	1.7436	4.3504	7.9602	11.24	13.525	14.892	15.607	16.024	16.11	15.96	15.887	15.792	15.683	15.431	13.863	9.1942	2.8358	0.37733	0.013718	0.0023312	0.02113	0.013243	0.037783	0.29904	2.0161	6.7974	12.191	15.164	16.119	16.102	15.794	15.566	14.628	11.413	5.1081	0.97667	0.14488	0.021083	0.01069	0.013277	0.030951	0.1453	0.53567	2.1877	6.628	11.868	14.828	15.723	15.748	15.042	11.959	5.2932	0.82741	0.056108	0.024795	0.0024744	0.0057247	0.031038	0.019027
0.015308	0.0071181	0.070668	0.18036	1.9021	8.138	13.817	15.675	14.932	10.287	2.5719	0.17078	0.034062	0.0093152	0.034408	0.011987	0	0.017089	0.016535	0.028781	0.016526	0.83019	6.4537	13.212	15.641	16.085	15.882	15.445	14.652	13.432	12.115	11.106	11.009	11.897	13.332	14.667	15.385	14.9	11.435	4.4659	0.52504	0.020341	0.02291	0.0067312	0.033831	0.026256	0.069842	0.72068	4.9977	11.848	14.607	12.7	5.948	0.77427	0.023702	0.022303	0.01902	0	0.033783	0	0	0.0037923	0.0067332	0.015451	0.028525	0.14288	0.57781	1.8396	4.4541	8.1935	11.788	14.29	15.689	16.388	16.567	16.467	16.244	15.954	15.658	15.575	15.554	15.474	15.091	12.729	6.5777	1.0852	0.046542	0.030766	0.025337	0	0.0050283	0.0060383	0.024419	0.26403	1.8443	6.8646	12.436	15.189	16.008	15.959	15.601	14.093	9.2986	2.423	0.22527	0.0096578	0.011689	0.018622	0.026234	0.022551	0.011203	0.010133	0.20341	1.8851	7.3705	13.052	15.455	15.798	14.805	10.967	3.6857	0.34447	0.0054435	0.00038588	0.028076	0	0	0.0047293
0	0.012544	0.017426	0.036723	0.57577	4.978	12.291	15.61	15.416	11.622	3.833	0.37317	0.029938	0.011662	0.0058176	0.016294	0.0052611	0	0	0.020044	0.020862	1.0608	7.1974	13.763	15.888	16.102	15.987	15.79	15.511	15.245	15.073	14.884	14.927	15.201	15.483	15.716	15.66	14.667	10.223	2.8375	0.20573	0.0027529	0.0080157	0.0065495	0.025056	0	0.01513	0.20788	2.6595	9.9881	14.262	13.248	7.0824	1.1439	0.073789	0.04	0.017174	0.0023682	0.0023292	0	0	0.048254	0.065018	0.25085	0.77368	2.0328	4.8245	8.493	11.914	14.295	15.732	16.367	16.706	16.78	16.512	15.981	15.139	14.386	14.039	14.156	14.554	15.105	14.944	12.38	5.6959	0.72582	0.014794	0.022405	0.018605	0.016804	0.014268	0.0036745	0.0092566	0.038615	0.2701	2.0868	7.6867	13.208	15.583	15.999	15.676	13.991	8.7024	1.8201	0.14352	0.022761	0.016258	0.068909	0.023977	0.042559	0.015845	0.0032069	0.028975	0.35902	3.3938	10.304	14.725	15.776	15.12	11.331	4.0408	0.40731	0.036634	0.017638	0.0031365	0.031098	0.01013	0.0094571
0.015343	0.01826	0.029777	0.029172	0.24314	3.3079	11.266	15.505	15.905	13.304	6.5921	1.1237	0.060822	0.0073626	0.00047378	0.02714	0.025747	0.02442	0.00085772	0.022743	0.14234	1.7842	8.8729	14.456	15.841	15.683	15.132	14.21	13.579	13.27	13.494	14.016	14.617	15.318	15.655	15.755	15.765	14.736	10.342	2.995	0.21847	0.030298	0.017273	0.016189	0	0.0027992	0.0098127	0.10076	1.6024	8.6489	14.118	14.265	9.544	2.7237	0.26555	0.019634	0	0.033408	0.0076911	0.04446	0.17407	0.56581	1.3526	3.0409	5.7852	9.1145	12.196	14.444	15.731	16.327	16.703	16.833	16.741	16.269	15.203	13.394	11.091	9.1143	8.5532	9.4591	11.555	13.811	14.608	12.736	6.5628	0.99552	0.04951	0.045699	0.0054284	0.0030203	0.0095571	0.0052671	0.0078107	0	0.060132	0.39115	3.0302	9.5646	14.413	15.882	15.868	14.469	9.9145	2.8319	0.26588	0.021422	0.013244	0	0.0085689	0.0084899	0	0.0029414	0.027292	0.060588	1.3606	7.521	13.818	15.96	15.609	12.943	6.3414	1.0136	0.063061	0.0054601	0	0.0066589	0	0.014799
0.01862	0.011007	0.0063899	0.001588	0.17024	2.8704	11.092	15.767	16.391	15.023	10.45	3.7177	0.55979	0.046126	0.028573	0.016409	0	0.015409	0.026632	0.016993	0.39677	3.7419	11.036	14.94	15.246	13.893	11.461	8.8869	7.1363	6.538	6.9945	8.3678	10.381	12.887	14.705	15.544	15.819	15.198	11.862	4.7786	0.56481	0.035984	0.011324	0	0.01232	0.0011201	0.0093332	0.028563	1.2013	7.914	14.048	15.143	12.501	6.5983	1.7373	0.36699	0.16047	0.19553	0.44919	1.0493	2.4993	4.922	8.0022	10.813	13.153	14.881	15.853	16.367	16.669	16.825	16.832	16.653	15.983	14.16	11.03	7.0284	3.6878	1.9956	1.6954	2.6048	5.5654	10.209	13.523	13.57	8.9512	2.4156	0.2348	0.034477	0.020234	0.005513	0.006887	0.0014425	0	0.016237	0.0042608	0.037243	0.76545	5.2904	12.154	15.607	16.191	15.315	12.237	5.8865	1.0847	0.098098	0.035062	0.0088362	0	0.00054631	0.012056	0.039408	0.017775	0.039322	0.54705	4.982	12.65	16.015	16.223	14.72	10.004	3.3333	0.42076	0.027327	0.01323	0.00062771	0.017148	0.025185
0	0.018893	0	0.008326	0.19323	3.2047	11.618	16.169	16.862	16.208	13.941	8.882	3.1273	0.65001	0.090474	0	0.019556	0.039095	0.018627	0.15771	1.5801	7.209	13.076	14.769	13.144	9.1253	4.6054	1.9634	0.99677	0.86231	0.9941	1.5244	3.3028	7.2725	11.706	14.638	15.748	15.767	13.934	8.2038	1.8003	0.11447	0.038588	0.020957	0.0035237	0	0.0059331	0.017523	1.0976	7.5743	14	15.651	14.637	11.385	6.8308	3.5207	2.408	2.8114	4.5365	7.1482	10.073	12.603	14.496	15.675	16.216	16.54	16.725	16.748	16.855	16.803	16.526	15.382	12.824	8.4693	3.9063	1.2663	0.37628	0.094736	0.1047	0.23688	1.201	5.2061	11.201	13.936	12.107	6.1228	1.2514	0.12525	0.00038014	0	0.02335	0.026422	0.00088357	0.013276	0.0010073	0	0.15429	2.0465	8.7911	14.428	16.247	16.089	14.585	10.401	4.245	0.79872	0.065596	0.0076216	0.0043876	0.015514	0.013026	0.030099	0.030012	0.018354	0.23649	3.0039	11.003	15.774	16.63	15.982	13.6	8.2042	2.4754	0.38067	0.016809	0.016191	0	0.0090992
0.048949	0.0029177	0.0050879	0.034669	0.2509	3.6717	12.141	16.395	17.117	16.882	15.981	13.736	9.4091	4.506	1.5391	0.55109	0.213	0.16013	0.38088	1.499	5.4564	11.247	14.202	13.398	8.7929	3.2501	0.65733	0.12848	0.038969	0.040605	0.03215	0.098022	0.38826	1.8773	6.6677	12.484	15.367	16.192	15.467	12.049	4.9722	0.64249	0	0.011886	0	0.0031941	0	0.049475	1.0526	7.4901	14.021	15.902	15.607	14.348	12.421	10.434	9.5475	10.302	12.116	13.855	15.413	16.329	16.729	16.822	16.881	16.87	16.812	16.784	16.809	16.177	14.65	11.22	6.2848	2.1243	0.46051	0.08451	0.031132	0.0002269	0.007954	0.042243	0.17883	1.8638	8.188	13.618	14.389	10.95	4.9497	1.0145	0.11669	0.01751	0.010925	0.018353	0.018611	0	0.0062372	0.016665	0.041302	0.54483	4.747	12.121	15.773	16.418	16.015	14.224	10.07	4.4264	1.0478	0.14899	0.044224	0.036422	0.01247	0.0052329	0	0.021539	0.055059	1.6417	8.8044	15.022	16.79	16.792	15.716	13.07	8.0333	2.9563	0.67985	0.12608	0.021951	0.018906
0.04958	0.05678	0.050311	0.026443	0.25973	3.4484	11.803	16.334	17.215	17.132	16.845	16.162	14.44	11.402	7.7367	4.6017	2.7952	2.4035	3.6103	6.6993	10.891	13.934	14.203	10.58	3.9921	0.622	0.038222	0.021865	0.015834	0.004203	0.023405	0.0026141	0.079123	0.28963	2.4478	9.0536	14.354	16.142	16.508	14.824	9.2707	2.1752	0.15134	0.052537	0.0089299	0.0075789	0	0.029736	1.0849	7.5538	14.011	15.815	15.816	15.358	14.772	14.344	14.259	14.779	15.41	16.126	16.669	16.939	17.068	16.981	16.969	16.884	16.771	16.447	15.538	13.396	9.3893	4.3915	1.1704	0.19999	0.02115	0.023774	0.0016006	0	0.035992	0.035296	0.036564	0.69275	5.4762	12.528	15.329	14.416	10.676	5.1153	1.3412	0.2315	0.035548	0.0042786	0.007731	0	0.049086	0.00035749	0.042507	0.12583	1.7521	8.3406	14.278	16.442	16.66	16.146	14.468	10.83	5.6564	1.669	0.29887	0.030754	0	0.0053162	0.0094992	0.031908	4.1578e-06	0.67679	5.9059	13.414	16.582	17.046	16.734	15.815	13.522	9.4484	4.9335	1.9367	0.68215	0.22375
1.5588	0.53416	0.11184	0.026512	0.14432	2.1094	9.4143	15.012	16.777	17.056	17.019	16.903	16.496	15.422	13.984	11.96	10.275	9.8122	10.754	12.501	14.287	14.88	13.22	7.3875	1.4188	0.081191	0.023299	0.018708	0	0	0.010268	0	0.018962	0.022628	0.72708	5.5731	12.728	15.955	16.81	16.278	12.735	5.1021	0.54182	0.030613	0	0.020912	0.017007	0.055175	1.1706	7.7593	14.076	15.791	15.749	15.548	15.282	15.123	15.012	14.953	14.998	15.375	15.745	16.154	16.488	16.564	16.496	16.115	15.442	13.929	10.992	6.7431	2.5731	0.62325	0.10302	0.026632	0.010964	0	0.0028909	0.023973	0	0.01486	0.011836	0.32825	3.6917	11.305	15.314	15.851	14.569	11.355	6.4685	2.3089	0.60984	0.14965	0.041248	0	0.0040352	0.016383	0	0.0070974	0.45301	4.0825	11.235	15.466	16.646	16.829	16.352	15.059	12.227	7.4637	2.7423	0.54392	0.083151	0.032524	0.019122	0.0034134	0.010152	0.1974	2.7934	10.276	15.467	16.983	17.106	16.752	16.07	14.575	12.15	8.9354	5.7216	3.2314
